0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
5772727dedc2cb3880c55a0b,Three Dancers in an Exercise Hall,three-dancers-in-an-exercise-hall,edgar-degas,Degas Edgar,57726d83edc2cb3880b489b9,1880.0,"['57726b51edc2cb3880ad7600', '57726b4eedc2cb3880ad6e58']",,,,['genre painting'],['Impressionism'],[],,,,[],"['Ballet dancer', 'Footwear', 'Dance', '1880s paintings from France']",,971,https://uploads4.wikiart.org/images/edgar-degas/three-dancers-in-an-exercise-hall.jpg!HD.jpg,1200
577275d8edc2cb3880cf7406,Girl with a White Dog,girl-with-a-white-dog,lucian-freud,Freud Lucian,57726d86edc2cb3880b490ab,1952.0,"['57726b51edc2cb3880ad7588', '57726b4eedc2cb3880ad6eb8', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70']",,,,['nude painting (nu)'],['Expressionism'],"['oil', 'canvas']",,,,"['Tate Modern, London, UK']","['female-nude', 'Canidae']","Typical of Freud's early period, Girl with a White Dog was created using a sable brush, which he used to apply the paint with linear precision, almost like a drawing. The subtle shading evokes a host of textures exuding softness, warmth, and the absence of immediate tension. The robe has slipped off the sitter's shoulder, exposing her right breast. Coupled with the absent stare of the woman and the dog, the muted colors and faint contours give this composition an overall flatness.

The sitter is Kitty Garman, Freud's first wife, and a noted beauty whose father was artist Jacob Epstein. The dog was one of two bull terriers they were given as a wedding gift.

Freud painted many portraits of Kitty during their brief marriage, which ended in divorce in 1952, due to his chronic infidelities. A weariness in the sitter's expression, the deep hollows under her eyes and the self-supporting gesture of the hand under the left breast hint at her discontent, despite this moment of calm. The analytic distance that came to characterize Freud's brilliance as an observer is reinforced by the absence of a name in the title, despite his intimate connection to the subjects. He was able to see certain things better because he remained aloof.",1062,https://uploads4.wikiart.org/images/lucian-freud/girl-with-a-white-dog.jpg,792
57726efcedc2cb3880b92bc4,The Desperate Man (Self-Portrait),the-desperate-man-self-portrait-1845,gustave-courbet,Courbet Gustave,57726d7eedc2cb3880b47e3f,1845.0,"['57726b52edc2cb3880ad7850', '57726b4eedc2cb3880ad6f08']",,,,['self-portrait'],['Romanticism'],[],54.0,45.0,,['Private Collection'],"['male-portraits', 'famous-people', 'Gustave-Courbet', 'characters-and-emotions', 'Human']","Many of Courbet’s early paintings from the 1840’s are self-portraits, such as this one. As he had yet to truly develop his realistic painting style, many of these self-portraits are Romantic in style, illustrating the smooth lines and perfection of form of the Romantic school of painting. As a method of self-promotion and advertisement, Courbet made an impression with his self-portraits, and used them to find his own artistic style. After this period, Courbet became convinced that painters should illustrate the world around them as they see it and his realistic work in the later 1840’s gained support among younger realist and neo-romantic painters. ",1466,https://uploads1.wikiart.org/00475/images/gustave-courbet/gustave-courbet-le-d-sesp-r-1843.jpg!HD.jpg,1200
577275feedc2cb3880d008b8,Seated Woman with Bent Knee,seated-woman-with-bent-knee-1917,egon-schiele,Schiele Egon,57726d86edc2cb3880b49119,1917.0,"['57726b51edc2cb3880ad7588', '57726b4eedc2cb3880ad6ee0', '57726bcdedc2cb3880ae727e', '57726bcdedc2cb3880ae72c6', '57726bcdedc2cb3880ae7436', '57726b4eedc2cb3880ad7000']",ViennaAustria,,,['portrait'],['Expressionism'],"['crayon', 'gouache', 'watercolor', 'paper']",,,,"['National Gallery in Prague, Prague, Czech Republic']","['female-portraits', 'Fashion illustration']",,516,https://uploads3.wikiart.org/00475/images/egon-schiele/sed-c-ena-s-pokr-en-mi-koleny-cze-ng-k-17864.jpg,800
57727671edc2cb3880d162f0,Chop Suey,chop-suey-1929,edward-hopper,Hopper Edward,57726d87edc2cb3880b49321,1929.0,"['57726b52edc2cb3880ad7870', '57726b4eedc2cb3880ad6e58', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70']",,,"{'id': '57fe7e3aedc2c96b40100000', 'title': ""'Window' paintings""}",['genre painting'],['Social Realism'],"['oil', 'canvas']",81.0,96.5,,['Private Collection'],"['furniture-and-decoration', 'cafes-and-restaurants']","According to art scholar David Anfam, one ""striking detail of Chop Suey is that its female subject faces her doppelgänger.""  Others have pointed out it would not be so unusual for two women to be wearing similar hats, and that it is presumptuous to claim doppelgängers when one subject's face is not visible to the viewer. The painting has an interior subject matter, being inside of a cafe, and does not focus on any one given figure. As with many of Hopper's works, the painting features close attention to the effects of light on his subjects.",1013,https://uploads7.wikiart.org/images/edward-hopper/chop-suey-1929.jpg,839
57728221edc2cb3880f6ba53,花卉,-16,qian-xuan,Xuan Qian,57726dafedc2cb3880b4db40,,[],,,,[],[],[],,,,[],['Textile'],,395,https://uploads1.wikiart.org/images/qian-xuan/-16.jpg,640
577275e6edc2cb3880cf8b29,Dante and Virgil,dante-and-virgil-1850,william-adolphe-bouguereau,Bouguereau William-Adolphe,57726d86edc2cb3880b49101,1850.0,"['57726b52edc2cb3880ad7700', '57726b4eedc2cb3880ad6e70', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70']",,,,['illustration'],['Neoclassicism'],"['oil', 'canvas']",225.0,281.0,,"[""Musée d'Orsay, Paris, France""]","['sins-and-sinners', 'fictional-characters', 'Dante', 'Virgil', 'Dante-Alighieri-""The-Divine-Comedy""', 'Mythology', 'Human']","Having failed on two occasions to win the Prix de Rome (1848 and 1849), Bouguereau was hungry for revenge. His early submissions to the Salon reveal this fierce desire to succeed. After his ambitious Equality before Death (1849), the young man aimed to create an impression once again. He put forward an even larger painting inspired by Dante whose work was much loved by the Romantics and who captured all its dramatic beauty. This painting was inspired by a short scene from the Inferno, set in the eighth circle of Hell (the circle for falsifiers and counterfeiters), where Dante, accompanied by Virgil, watches a fight between two damned souls: Capocchio, a heretic and alchemist is attacked and bitten on the neck by Gianni Schicchi who had usurped the identity of a dead man in order to fraudulently claim his inheritance.

The critic and poet Théophile Gautier was very complimentary: ""Gianni Schicchi throws himself at Capocchio, his rival, with a strange fury, and Monsieur Bouguereau depicts magnificently through muscles, nerves, tendons and teeth, the struggle between the two combatants. There is bitterness and strength in this canvas – strength, a rare quality!” In fact, Bouguereau here shows great boldness. He is exploring the aesthetic boundaries: exaggerating the muscle structure to the point of distorting it, exaggerating the poses, contrasting colour and shadows, depicting monstrous figures and groups of damned souls. We are particularly reminded of the sublime visions of Romantic artists like Blake (1757-1827), Füssli (1741-1825), and Lawrence (1769-1830). Everything in this painting underlines the feeling of terribilita and horror: a theme to which Bouguereau would never again return.",957,https://uploads5.wikiart.org/00142/images/57726d86edc2cb3880b49101/william-bouguereau-dante-and-virgile-google-art-project-2.jpg!HD.jpg,1200
577270a9edc2cb3880bee499,Ad Parnassum,to-the-parnassus-1932,paul-klee,Klee Paul,57726d81edc2cb3880b483ee,1932.0,"['57726b51edc2cb3880ad7588', '57726b4eedc2cb3880ad6e30', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70']",,"{'id': '57726d81edc2cb3880b483f6', 'title': 'Late Works'}",,['cityscape'],['Expressionism'],"['oil', 'canvas']",100.0,126.0,,"['Kunstmuseum Bern, Bern, Switzerland']","['Line', 'Pattern']","This painting, considered Klee’s masterpiece, is an example of Klee’s masterful skill with color. Small blocks of shifting colors float through the background, set in place with a thick black outline, evincing the idea of a building or a house. It is also the finest example of Klee’s ability in pointillism and technical ability as an artist. As an artist with great skill with color, he was also a great teacher at color mixing and theory. He wrote his great treatise, a collection of lectures, entitled Writings on Form and Design Theory, which is considered one of the most influential writings in modern art. ",1144,https://uploads4.wikiart.org/images/paul-klee/to-the-parnassus-1932(2).jpg,900
577273f6edc2cb3880ca526f,The Great Wave off Kanagawa,the-great-wave-of-kanagawa-1831,katsushika-hokusai,Hokusai Katsushika,57726d84edc2cb3880b48c21,1831.0,"['57726b4eedc2cb3880ad6e98', '57726bcdedc2cb3880ae73be', '57726b53edc2cb3880ad7918']",,,"{'id': '57726d84edc2cb3880b48c27', 'title': 'Thirty-six views of Mount Fuji'}",['marina'],['Ukiyo-e'],['woodcut'],25.7,37.8,,['Private Collection'],"['seas-and-oceans', 'Water', 'Wind wave']","This is the most famous print created by Katsushika Hokusai, and it continues to grow in popularity and recognition worldwide. The image is of two boats, full of Japanese sailors, coming up against the namesake of the print, the Great Wave. The wave looks as if it will swallow the boats whole, and that the boat men are sure to be devoured in the wave. Although it is such a strong image, it is simplistically beautiful, with curling blue waves and white frothy tips, which menacingly curl down into points, like claws ready to scoop the sailors out of the sea. ",1785,https://uploads3.wikiart.org/00129/images/katsushika-hokusai/the-great-wave-off-kanagawa.jpg!HD.jpg,1200
57726e41edc2cb3880b6935f,Netherlandish Proverbs,netherlandish-proverbs-1559,pieter-bruegel-the-elder,Bruegel the Elder Pieter,57726d7cedc2cb3880b47b32,1559.0,"['57726b52edc2cb3880ad7770', '57726b4dedc2cb3880ad6de8', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6ff8']",,"{'id': '580d96bdedc2c99c1c100001', 'title': 'Antwerp Period (1554-1562)'}","{'id': '580a5acbedc2c90b4c100000', 'title': 'The World Turned Upside Down'}",['allegorical painting'],['Northern Renaissance'],"['oil', 'panel']",163.0,117.0,,"['Gemäldegalerie, Berlin, Germany']",['allegories-and-symbols'],"Also entitled The Blue Cloak or The Topsy Turvy World, this painting contains a literal illustration of idioms and aphorisms of 16th century Flemish life. Whereas some of the idioms have been lost to history, others are still relevant and in use today. Although other artists and authors had produced paintings and books on proverbs, this painting is considered to be the first large-scale rendition of the theme. The proverbs, of which there are over 100, as well as the early titles, are meant to illustrate human stupidity and foolishness. The painting was so popular that Pieter Brueghel the Younger reproduced up to twenty copies of it, many of which included various renditions on the proverbs. ",1695,https://uploads2.wikiart.org/images/pieter-bruegel-the-elder/netherlandish-proverbs-1559.jpg!HD.jpg,1200
577270a8edc2cb3880bee249,Senecio,senecio-1922,paul-klee,Klee Paul,57726d81edc2cb3880b483ee,1922.0,"['57726b51edc2cb3880ad7538', '57726b4eedc2cb3880ad6ee0', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70']",,"{'id': '57726d81edc2cb3880b483f4', 'title': 'Bauhaus'}",,['portrait'],['Cubism'],"['oil', 'canvas']",38.0,40.5,,"['Kunstmuseum Basel, Basel, Switzerland']","['Orange', 'male-portraits']",,1095,https://uploads2.wikiart.org/images/paul-klee/senecio-1922(1).jpg!HD.jpg,1200
57726e5cedc2cb3880b6baf8,Liberty Leading the People,the-liberty-leading-the-people-1830,eugene-delacroix,Delacroix Eugene ,57726d7cedc2cb3880b47baa,1830.0,"['57726b52edc2cb3880ad7850', '57726b4eedc2cb3880ad6e68', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70', '57726b4eedc2cb3880ad6f28']",,,,"['history painting', 'symbolic painting']",['Romanticism'],"['oil', 'canvas']",325.0,260.0,,"['Louvre, Paris, France', 'Grand Ducal Palace, Luxembourg City, Luxembourg']","['female-nude', 'French-Revolution', 'military-and-soldiers', 'battles-and-wars', 'Liberty', 'historical-events']","Perhaps Delacroix’s most influential and most recognizable paintings, Liberty Leading the People was created to commemorate the July Revolution of 1830, which removed Charles X of France from power. Delacroix wrote in a letter to his brother that a bad mood that had been hold of him was lifting due to the painting on which he was embarking (the Liberty painting), and that if he could not fight for his country then at least he would paint for it. The French government bought the painting in 1831, with plans to hang it in the room of the new king Louis-Philippe, but it was soon taken down for its revolutionary content. Lady Liberty was eventually the model for the Statue of Liberty, which was given to the United States 50 years later, and has also been featured on the French banknote. ",1500,https://uploads0.wikiart.org/00458/images/eugene-delacroix/liberty-leading-the-people-delacroix-eug-ne-1830.JPG,1198
